"REF_DATE","GEO","DGUID","Characteristics","Net worth indicators (wealth)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Ontario","2016A000235","Lowest income quintile","Real estate as a share of total assets","Percent","239","units ","0","v1059498667","8.2.5","","..","","","1"
"2014","Ontario","2016A000235","Lowest income quintile","Other non-financial assets as a share of total assets","Percent","239","units ","0","v1059498668","8.2.6","","..","","","1"
"2014","Ontario","2016A000235","Lowest income quintile","Liabilities as a share of total assets","Percent","239","units ","0","v1059498669","8.2.7","32.8","","","","1"
"2014","Ontario","2016A000235","Lowest income quintile","Mortgage liabilities as a share of total assets","Percent","239","units ","0","v1059498670","8.2.8","","..","","","1"
"2014","Ontario","2016A000235","Lowest income quintile","Other liabilities as a share of total assets","Percent","239","units ","0","v1059498671","8.2.9","","..","","","1"
"2014","Ontario","2016A000235","Lowest income quintile","Liabilities as a share of net worth","Percent","239","units ","0","v1059498672","8.2.10","48.9","","","","1"
"2014","Ontario","2016A000235","Lowest income quintile","Assets as a share of net worth","Percent","239","units ","0","v1059498673","8.2.11","148.9","","","","1"
"2014","Ontario","2016A000235","Lowest income quintile","Financial assets as a share of net worth","Percent","239","units ","0","v1059498674","8.2.12","","..","","","1"
"2014","Ontario","2016A000235","Lowest income quintile","Financial assets to non-financial assets ratio","Percent","239","units ","0","v1059498675","8.2.13","","..","","","1"
"2014","Ontario","2016A000235","Lowest income quintile","Owner's equity as a share of real estate","Percent","239","units ","0","v1059498676","8.2.14","","..","","","1"
"2014","Ontario","2016A000235","Lowest income quintile","Real estate as a share of disposable income","Percent","239","units ","0","v1059498677","8.2.15","","..","","","1"
"2014","Ontario","2016A000235","Lowest income quintile","Net worth as a share of disposable income","Percent","239","units ","0","v1059498678","8.2.16","","..","","","1"
"2014","Ontario","2016A000235","Lowest income quintile","Debt to disposable income ratio","Percent","239","units ","0","v1059498679","8.2.17","","..","","","1"
"2014","Ontario","2016A000235","Second income quintile","Financial assets as a share of total assets","Percent","239","units ","0","v1059498680","8.3.1","","..","","","1"
"2014","Ontario","2016A000235","Second income quintile","Life insurance and pensions as a share of total assets","Percent","239","units ","0","v1059498681","8.3.2","","..","","","1"
"2014","Ontario","2016A000235","Second income quintile","Other financial assets as a share of total assets","Percent","239","units ","0","v1059498682","8.3.3","","..","","","1"
"2014","Ontario","2016A000235","Second income quintile","Non-financial assets as a share of total assets","Percent","239","units ","0","v1059498683","8.3.4","","..","","","1"
"2014","Ontario","2016A000235","Second income quintile","Real estate as a share of total assets","Percent","239","units ","0","v1059498684","8.3.5","","..","","","1"
"2014","Ontario","2016A000235","Second income quintile","Other non-financial assets as a share of total assets","Percent","239","units ","0","v1059498685","8.3.6","","..","","","1"
"2014","Ontario","2016A000235","Second income quintile","Liabilities as a share of total assets","Percent","239","units ","0","v1059498686","8.3.7","28.1","","","","1"
"2014","Ontario","2016A000235","Second income quintile","Mortgage liabilities as a share of total assets","Percent","239","units ","0","v1059498687","8.3.8","","..","","","1"
"2014","Ontario","2016A000235","Second income quintile","Other liabilities as a share of total assets","Percent","239","units ","0","v1059498688","8.3.9","","..","","","1"
"2014","Ontario","2016A000235","Second income quintile","Liabilities as a share of net worth","Percent","239","units ","0","v1059498689","8.3.10","39.0","","","","1"
"2014","Ontario","2016A000235","Second income quintile","Assets as a share of net worth","Percent","239","units ","0","v1059498690","8.3.11","139.0","","","","1"
"2014","Ontario","2016A000235","Second income quintile","Financial assets as a share of net worth","Percent","239","units ","0","v1059498691","8.3.12","","..","","","1"
"2014","Ontario","2016A000235","Second income quintile","Financial assets to non-financial assets ratio","Percent","239","units ","0","v1059498692","8.3.13","","..","","","1"
"2014","Ontario","2016A000235","Second income quintile","Owner's equity as a share of real estate","Percent","239","units ","0","v1059498693","8.3.14","","..","","","1"
"2014","Ontario","2016A000235","Second income quintile","Real estate as a share of disposable income","Percent","239","units ","0","v1059498694","8.3.15","","..","","","1"
"2014","Ontario","2016A000235","Second income quintile","Net worth as a share of disposable income","Percent","239","units ","0","v1059498695","8.3.16","","..","","","1"
"2014","Ontario","2016A000235","Second income quintile","Debt to disposable income ratio","Percent","239","units ","0","v1059498696","8.3.17","","..","","","1"
"2014","Ontario","2016A000235","Third income quintile","Financial assets as a share of total assets","Percent","239","units ","0","v1059498697","8.4.1","","..","","","1"
"2014","Ontario","2016A000235","Third income quintile","Life insurance and pensions as a share of total assets","Percent","239","units ","0","v1059498698","8.4.2","","..","","","1"
"2014","Ontario","2016A000235","Third income quintile","Other financial assets as a share of total assets","Percent","239","units ","0","v1059498699","8.4.3","","..","","","1"
"2014","Ontario","2016A000235","Third income quintile","Non-financial assets as a share of total assets","Percent","239","units ","0","v1059498700","8.4.4","","..","","","1"
"2014","Ontario","2016A000235","Third income quintile","Real estate as a share of total assets","Percent","239","units ","0","v1059498701","8.4.5","","..","","","1"
"2014","Ontario","2016A000235","Third income quintile","Other non-financial assets as a share of total assets","Percent","239","units ","0","v1059498702","8.4.6","","..","","","1"
"2014","Ontario","2016A000235","Third income quintile","Liabilities as a share of total assets","Percent","239","units ","0","v1059498703","8.4.7","22.2","","","","1"
"2014","Ontario","2016A000235","Third income quintile","Mortgage liabilities as a share of total assets","Percent","239","units ","0","v1059498704","8.4.8","","..","","","1"
"2014","Ontario","2016A000235","Third income quintile","Other liabilities as a share of total assets","Percent","239","units ","0","v1059498705","8.4.9","","..","","","1"
"2014","Ontario","2016A000235","Third income quintile","Liabilities as a share of net worth","Percent","239","units ","0","v1059498706","8.4.10","28.6","","","","1"
"2014","Ontario","2016A000235","Third income quintile","Assets as a share of net worth","Percent","239","units ","0","v1059498707","8.4.11","128.6","","","","1"
"2014","Ontario","2016A000235","Third income quintile","Financial assets as a share of net worth","Percent","239","units ","0","v1059498708","8.4.12","","..","","","1"
"2014","Ontario","2016A000235","Third income quintile","Financial assets to non-financial assets ratio","Percent","239","units ","0","v1059498709","8.4.13","","..","","","1"
"2014","Ontario","2016A000235","Third income quintile","Owner's equity as a share of real estate","Percent","239","units ","0","v1059498710","8.4.14","","..","","","1"
"2014","Ontario","2016A000235","Third income quintile","Real estate as a share of disposable income","Percent","239","units ","0","v1059498711","8.4.15","","..","","","1"
"2014","Ontario","2016A000235","Third income quintile","Net worth as a share of disposable income","Percent","239","units ","0","v1059498712","8.4.16","","..","","","1"
"2014","Ontario","2016A000235","Third income quintile","Debt to disposable income ratio","Percent","239","units ","0","v1059498713","8.4.17","","..","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Financial assets as a share of total assets","Percent","239","units ","0","v1059498714","8.5.1","","..","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Life insurance and pensions as a share of total assets","Percent","239","units ","0","v1059498715","8.5.2","","..","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Other financial assets as a share of total assets","Percent","239","units ","0","v1059498716","8.5.3","","..","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Non-financial assets as a share of total assets","Percent","239","units ","0","v1059498717","8.5.4","","..","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Real estate as a share of total assets","Percent","239","units ","0","v1059498718","8.5.5","","..","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Other non-financial assets as a share of total assets","Percent","239","units ","0","v1059498719","8.5.6","","..","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Liabilities as a share of total assets","Percent","239","units ","0","v1059498720","8.5.7","15.8","","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Mortgage liabilities as a share of total assets","Percent","239","units ","0","v1059498721","8.5.8","","..","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Other liabilities as a share of total assets","Percent","239","units ","0","v1059498722","8.5.9","","..","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Liabilities as a share of net worth","Percent","239","units ","0","v1059498723","8.5.10","18.7","","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Assets as a share of net worth","Percent","239","units ","0","v1059498724","8.5.11","118.7","","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Financial assets as a share of net worth","Percent","239","units ","0","v1059498725","8.5.12","","..","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Financial assets to non-financial assets ratio","Percent","239","units ","0","v1059498726","8.5.13","","..","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Owner's equity as a share of real estate","Percent","239","units ","0","v1059498727","8.5.14","","..","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Real estate as a share of disposable income","Percent","239","units ","0","v1059498728","8.5.15","","..","","","1"
"2014","Ontario","2016A000235","Fourth income quintile","Net worth as a share of disposable income","Percent","239","units ","0","v1059498729","8.5.16","","..","","","1"
